PRCDDA,PwMode,SA_im
35203509,Transit,29.34421058
35203510,Car/motor,53.49284746
35203510,Transit,13.51268255
35203511,Car/motor,153.0218668
35203511,Transit,35.7287615
35203512,Car/motor,95.68860595
35203512,Transit,31.87767138
35203513,Car/motor,99.96373527
35203513,Transit,34.26183227
35203519,Car/motor,282.290346
35203519,Transit,41.94255047
35203520,Car/motor,359.9469894
35203520,Transit,0.038578618
35203521,Car/motor,356.7911791
35203521,Transit,43.82965426
35203522,Car/motor,256.1386441
35203522,Transit,19.71852348
35203522,Walk,0.343491672
35203523,Car/motor,90.51492736
35203523,Transit,26.96297378
35203524,Car/motor,147.3043728
35203524,Transit,26.29531068
35203525,Car/motor,213.9502268
35203525,Transit,11.4224246
35203526,Car/motor,172.157629
35203527,Car/motor,256.6959385
35203527,Transit,52.84986395
35203528,Car/motor,134.4845763
35203528,Transit,25.26430054
35203529,Car/motor,145.4712227
35203529,Transit,31.92717513
35203530,Car/motor,106.037171
35203530,Transit,6.175570406
35203531,Car/motor,85.70510236
35203531,Transit,14.33598009
35203532,Car/motor,167.1501721
35203532,Transit,14.47153367
35203533,Car/motor,68.91253909
35203533,Transit,25.01267209
35203534,Car/motor,98.28017867
35203534,Transit,0.001025928
35203535,Car/motor,85.8516348
35203535,Transit,16.54158763
35203536,Car/motor,83.87270259
35203536,Transit,33.76286237
35203537,Car/motor,84.88633797
35203537,Transit,35.20749279
35203538,Car/motor,110.5281806
35203539,Car/motor,103.2356762
35203539,Transit,35.18782922
35203539,Walk,0.24497116
35203540,Car/motor,55.40451947
35203540,Transit,34.23867469
35203541,Car/motor,301.6876755
35203541,Transit,30.50816569
35203542,Car/motor,88.51516108
35203542,Transit,25.65166537
35203543,Car/motor,196.7547678
35203543,Transit,17.22574982
35203544,Car/motor,162.2304438
35203545,Car/motor,125.2903304
35203545,Transit,23.93100811
35203545,Walk,0.773504539
35203546,Car/motor,172.1901167
35203546,Transit,0.006265104
35203547,Car/motor,149.1032352
35203547,Transit,17.86392706
35203548,Car/motor,179.396985
35203548,Transit,39.18286091
35203552,Car/motor,221.8233036
35203552,Transit,19.5299652
35203554,Car/motor,99.1774797
35203554,Transit,20.19965149
35203561,Car/motor,225.7073085
35203561,Transit,64.24328994
35203561,Walk,0.641787073
35203566,Car/motor,673.8394826
35203566,Transit,61.75052205
35203566,Walk,0.70087802
35203567,Car/motor,152.3865781
35203567,Transit,41.52803166
35203568,Car/motor,288.4149515
35203568,Transit,36.35067494
35203569,Car/motor,145.513409
35203570,Car/motor,195.7889859
35203570,Transit,12.13876387
35203571,Car/motor,130.5969179
35203571,Transit,23.79490401
35203572,Car/motor,167.1172565
35203573,Car/motor,181.7388264
35203573,Transit,29.26679541
35203574,Car/motor,211.2579138
35203574,Transit,24.89230958
35203575,Car/motor,306.0760011
35203576,Car/motor,98.27885496
35203576,Transit,12.0075378
35203577,Car/motor,103.8496538
35203577,Transit,0.000745338
35203578,Car/motor,212.3194696
35203578,Transit,17.46956236
35203579,Car/motor,156.4458596
35203579,Transit,16.67419037
35203580,Car/motor,290.9290123
35203580,Transit,38.25331294
35203581,Car/motor,108.7376196
35203584,Car/motor,121.6964675
35203584,Transit,42.76230028
35203585,Car/motor,213.3450538
35203585,Transit,20.28631794
35203586,Car/motor,155.0218023
35203586,Transit,14.12800469
35203587,Car/motor,177.3619125
35203588,Car/motor,275.6118309
35203588,Transit,0.003657218
35203589,Car/motor,292.3999451
35203589,Transit,33.73629214
35203590,Car/motor,476.1562192
35203590,Transit,22.7504019
35203591,Car/motor,272.1632389
35203591,Transit,57.64526866
35203591,Walk,0.522808763
35203592,Car/motor,244.194586
35203592,Transit,23.35041719
35203593,Car/motor,115.3604207
35203594,Car/motor,353.005906
35203594,Transit,21.67112957
35203595,Car/motor,252.8687103
35203596,Car/motor,146.3714346
35203597,Car/motor,158.3792173
35203597,Transit,7.847385666
35203599,Car/motor,150.6119172
35203599,Transit,23.5269354
35203599,Walk,0.57574713
35203600,Car/motor,76.21269317
35203604,Car/motor,189.3705681
35203604,Transit,15.65400586
35203605,Car/motor,172.4222321
35203605,Transit,20.51833244
35203606,Car/motor,134.1115369
35203606,Transit,21.36897991
35203607,Car/motor,178.0089906
35203607,Transit,0.00459083
35203608,Car/motor,107.1037884
35203608,Transit,23.25278492
35203610,Car/motor,184.3138598
35203611,Car/motor,103.3273383
35203611,Transit,6.771050116
35203612,Car/motor,113.1312973
35203613,Car/motor,216.6561236
35203613,Transit,0.00237342
35203614,Car/motor,145.4157646
35203615,Car/motor,106.3838217
35203616,Car/motor,123.6548329
35203616,Transit,11.03418593
35203617,Car/motor,218.9577245
35203617,Transit,61.9587049
35203618,Car/motor,516.0069098
35203618,Transit,53.02902158
35203619,Car/motor,145.8231579
35203619,Transit,7.017842783
35203620,Car/motor,168.1454947
35203620,Transit,6.856990623
35203621,Car/motor,299.5446067
35203621,Transit,16.53818521
35203622,Car/motor,161.3659749
35203622,Transit,25.91346019
35203623,Car/motor,200.3933249
35203623,Transit,16.2771975
35203626,Car/motor,108.6783235
35203627,Car/motor,137.5632908
35203627,Transit,15.61150481
35203628,Car/motor,113.2777183
35203628,Transit,12.16089043
35203629,Car/motor,82.12437404
35203630,Car/motor,61.85791946
35203630,Transit,9.493730492
35203631,Car/motor,190.9409044
35203632,Car/motor,199.3453616
35203632,Transit,0.00072812
35203633,Car/motor,99.32304833
35203634,Car/motor,183.252606
35203635,Car/motor,140.896374
35203635,Transit,10.09277443
35203636,Car/motor,101.3291876
35203636,Transit,13.15961047
35203636,Walk,0.340315266
35203637,Car/motor,89.00414494
35203637,Transit,12.26914717
35203640,Car/motor,168.5992841
35203641,Car/motor,118.3937227
35203641,Transit,3.132405751
35203650,Car/motor,217.8029116
35203650,Transit,0.014966286
35203651,Car/motor,114.8410499
35203652,Car/motor,126.7173713
35203652,Transit,3.582820914
35203653,Car/motor,192.2545643
35203653,Transit,13.61388469
35203654,Car/motor,45.56903984
35203654,Transit,6.180720666
35203655,Car/motor,59.51118049
35203655,Transit,7.102632166
35203656,Car/motor,82.83078451
35203656,Transit,15.04719167
35203657,Car/motor,137.6946098
35203658,Car/motor,80.05943614
35203658,Transit,15.14059258
35203659,Car/motor,146.1728016
35203659,Transit,21.50696839
35203659,Walk,0.52862096
35203660,Car/motor,55.83324734
35203660,Transit,14.07151394
35203661,Car/motor,130.897471
35203661,Transit,19.33644037
35203664,Car/motor,95.24872074
35203664,Transit,33.96262039
35203666,Car/motor,79.16044943
35203668,Car/motor,90.35614657
35203668,Transit,6.210725999
35203669,Car/motor,151.160618
35203669,Transit,0.001651762
35203670,Car/motor,221.9918349
35203670,Transit,35.29574352
35203672,Car/motor,86.06362376
35203672,Transit,4.128768115
35203673,Car/motor,19.19578834
35203675,Car/motor,128.1801793
35203675,Transit,6.579754331
35203676,Car/motor,99.35448908
35203677,Car/motor,86.94186517
35203678,Car/motor,28.52629455
35203679,Car/motor,62.92761135
35203680,Car/motor,86.38105279
35203681,Car/motor,90.62831684
35203682,Car/motor,184.786731
35203683,Car/motor,72.47699151
35203684,Car/motor,169.0596214
35203684,Transit,8.488900772
35203685,Car/motor,98.10669714
35203686,Car/motor,58.28714211
35203687,Car/motor,221.0017083
35203687,Transit,17.2476891
35203688,Car/motor,120.3151561
35203688,Transit,10.06999574
35203689,Car/motor,117.9370521
35203690,Car/motor,99.22486795
35203690,Transit,8.404260305
35203691,Car/motor,250.7331473
35203691,Transit,9.272360522
35203692,Car/motor,122.2832202
35203693,Car/motor,118.1547568
35203693,Transit,4.245839257
35203694,Car/motor,111.2617286
35203694,Transit,4.064891952
35203695,Car/motor,144.8205207
35203695,Transit,0.002351591
35203696,Car/motor,105.5397155
35203697,Car/motor,72.77132003
35203698,Car/motor,88.47443665
35203698,Transit,5.880902316
35203699,Car/motor,82.65230937
35203699,Transit,5.511614031
35203700,Car/motor,186.9622387
35203700,Transit,18.6245062
35203701,Car/motor,58.6133376
35203703,Car/motor,103.8354666
35203703,Transit,2.243834026
35203704,Car/motor,76.04312084
35203704,Transit,3.604789793
35203705,Car/motor,92.07970892
35203705,Transit,0.009609511
35203708,Car/motor,182.8784204
35203708,Transit,20.84874614
35203709,Car/motor,194.1573914
35203709,Transit,23.78893063
35203710,Car/motor,88.57997233
35203710,Transit,7.933475897
35203711,Car/motor,98.21344164
35203711,Transit,5.515286927
35203712,Car/motor,98.3552662
35203713,Car/motor,118.9133452
35203713,Transit,0.001152511
35203714,Car/motor,115.3845834
35203714,Transit,3.72698077
35203715,Car/motor,106.2134031
35203715,Transit,4.031722227
35203716,Car/motor,119.4315174
35203716,Transit,8.463828879
35203718,Car/motor,302.3930206
35203718,Transit,0.007924312
35203719,Car/motor,145.7106147
35203720,Car/motor,121.2540225
35203720,Transit,4.347391
35203721,Car/motor,46.07640629
35203722,Car/motor,91.82177362
35203723,Car/motor,77.07427268
35203724,Car/motor,96.76530257
35203724,Transit,0.003460444
35203725,Car/motor,94.30118272
35203725,Transit,3.313872555
35203726,Car/motor,83.32832291
35203726,Transit,3.78357625
35203729,Car/motor,47.73656493
35203729,Transit,4.206140505
35203730,Car/motor,66.31026074
35203730,Transit,7.407952913
35203731,Car/motor,312.3835293
35203731,Transit,15.90281241
35203731,Walk,0.37275074
35203732,Car/motor,116.3598114
35203732,Transit,0.003812412
35203733,Car/motor,108.0734845
35203734,Car/motor,68.15109803
35203734,Transit,6.001673538
35203735,Car/motor,43.82738031
35203735,Transit,5.127034345
35203736,Car/motor,75.49826406
35203737,Car/motor,122.2871049
35203738,Car/motor,119.667275
35203739,Car/motor,75.4555638
35203740,Car/motor,78.6913438
35203743,Car/motor,139.7242037
35203744,Car/motor,188.3537342
35203744,Transit,6.564075018
35203745,Car/motor,204.5360425
35203745,Transit,9.105083013
35203746,Car/motor,292.6849723
35203746,Transit,0.002276042
35203747,Car/motor,119.6145303
35203747,Transit,12.51300256
35203748,Car/motor,124.6342787
35203751,Car/motor,75.36520565
35203751,Transit,14.71913144
35203752,Car/motor,167.6225637
35203752,Transit,16.91979417
35203753,Car/motor,58.02094845
35203753,Transit,10.60395393
35203754,Car/motor,116.195548
35203754,Transit,0.002699096
35203755,Car/motor,94.40447253
35203756,Car/motor,78.14061728
35203757,Car/motor,127.288292
35203757,Transit,0.003895113
35203758,Car/motor,55.87822734
35203758,Transit,0.001573269
35203759,Car/motor,67.34672297
35203759,Transit,0.002240549
35203760,Car/motor,77.60723463
35203760,Transit,12.21952038
35203761,Car/motor,64.44894513
35203761,Transit,15.7148274
35203762,Car/motor,123.6906773
35203762,Transit,10.2196698
35203766,Car/motor,174.2172655
35203766,Transit,0.006503814
35203786,Car/motor,198.0991217
35203787,Car/motor,189.80621
35203787,Transit,18.62240006
35203787,Walk,0.300094523
35203788,Car/motor,311.2724028
35203789,Car/motor,85.4148282
35203790,Car/motor,105.1816507
35203790,Transit,12.13187121
35203790,Walk,0.359015582
35203791,Car/motor,77.29145653
35203791,Transit,8.034190441
35203792,Car/motor,258.4709359
35203792,Transit,33.20779955
35203793,Car/motor,29.89809317
35203794,Car/motor,116.9281385
35203794,Transit,15.68700407
35203796,Car/motor,101.6345292
35203796,Transit,14.69135324
35203798,Car/motor,120.0633004
35203798,Walk,1.157837956
35203799,Car/motor,245.4247015
35203800,Car/motor,145.9856899
35203801,Car/motor,123.0753749
35203802,Car/motor,120.1366515
35203802,Transit,23.49683518
35203802,Walk,0.601336107
35203803,Car/motor,100.994786
35203803,Walk,1.934842343
35203807,Car/motor,57.95213575
35203807,Transit,20.18126318
35203807,Walk,1.988369909
35203808,Car/motor,121.0033572
35203809,Car/motor,126.3767043
35203810,Bike,284.739165
35203810,Car/motor,96.21482674
35203810,Transit,22.35300301
35203810,Walk,1.725192457
35203811,Car/motor,66.56375838
35203811,Transit,32.6848046
35203811,Walk,4.441691515
35203812,Bike,276.3089423
35203812,Car/motor,126.2662516
35203812,Transit,0.014326345
35203812,Walk,3.6538802
35203813,Bike,220.622006
35203813,Car/motor,56.04063756
35203813,Transit,0.024805251
35203815,Car/motor,132.4203437
35203815,Transit,39.443018
35203816,Car/motor,100.877102
35203816,Transit,19.60937812
35203817,Car/motor,195.500021
35203818,Car/motor,172.3822608
35203818,Transit,27.50189731
35203818,Walk,3.087166422
35203819,Car/motor,87.39109516
35203820,Car/motor,126.5221218
35203820,Transit,42.96030205
35203828,Car/motor,95.91748511
35203828,Transit,12.27049799
35203829,Car/motor,119.4287381
35203830,Car/motor,87.0673374
35203830,Transit,29.32293302
35203830,Walk,1.695427779
35203833,Car/motor,57.53283054
35203833,Transit,51.29219034
35203833,Walk,2.541919803
35203834,Bike,972.5250789
35203834,Car/motor,114.8180606
35203834,Transit,61.36594774
35203834,Walk,2.1986849
35203835,Car/motor,122.5578783
35203836,Car/motor,82.12895849
35203838,Car/motor,108.6872738
35203841,Car/motor,72.26132398
35203841,Transit,44.45511276
35203841,Walk,1.536692969
35203842,Car/motor,51.04579777
35203842,Transit,33.41028948
35203843,Car/motor,187.1708215
35203843,Transit,29.16041354
35203844,Bike,304.9554758
35203844,Car/motor,73.57015847
35203844,Transit,59.71229091
35203845,Car/motor,56.34041321
35203845,Transit,28.0419464
35203845,Walk,2.384002661
35203846,Car/motor,51.00632079
35203846,Transit,24.77121932
35203847,Car/motor,69.85044446
35203847,Transit,30.71483864
35203848,Car/motor,161.7067022
35203849,Car/motor,159.5476311
35203850,Car/motor,306.7055667
35203850,Transit,49.55461817
35203850,Walk,1.178511236
35203851,Car/motor,80.84340256
35203851,Transit,37.45035966
35203852,Car/motor,173.6690977
35203853,Car/motor,65.10149333
35203853,Transit,19.49803028
35203857,Car/motor,289.495762
35203857,Transit,174.3097941
35203857,Walk,1.979402347
35203858,Car/motor,35.72606134
35203858,Transit,36.29153208
35203859,Car/motor,94.09764713
35203859,Transit,22.21229775
35203860,Car/motor,126.2308713
35203860,Transit,34.97190771
35203861,Car/motor,80.4013223
35203864,Car/motor,86.21203135
35203864,Transit,79.07464818
35203865,Car/motor,169.9571718
35203865,Transit,39.99169596
35203866,Car/motor,90.86054182
35203866,Transit,56.31464701
35203867,Car/motor,153.7143369
35203867,Transit,19.50744165
35203868,Car/motor,252.6031726
35203868,Transit,25.29368643
35203869,Car/motor,249.7806059
35203870,Car/motor,85.13321865
35203870,Transit,37.47067767
35203871,Car/motor,192.904665
35203871,Transit,19.67243971
35203872,Car/motor,156.509201
35203872,Transit,20.79643976
35203873,Car/motor,148.2382542
35203876,Car/motor,119.7018121
35203876,Transit,26.90038134
35203877,Car/motor,30.0077004
35203877,Transit,34.12077112
35203878,Car/motor,70.443783
35203878,Transit,17.06348638
35203880,Car/motor,61.4901293
35203880,Transit,32.49017484
35203881,Car/motor,204.7477722
35203881,Transit,53.12701041
35203882,Car/motor,100.9418046
35203883,Car/motor,103.6537606
35203883,Transit,28.33685536
35203884,Car/motor,154.4715746
35203884,Transit,15.36129212
35203885,Car/motor,91.7260667
35203885,Transit,15.82916714
35203885,Walk,0.945239791
35203886,Car/motor,129.6976092
35203887,Car/motor,204.4706154
35203887,Walk,1.477547028
35203888,Car/motor,328.5181114
35203889,Car/motor,158.084633
35203890,Car/motor,102.6509768
35203890,Transit,38.99410614
35203891,Car/motor,147.4233719
35203892,Car/motor,215.104717
35203893,Car/motor,138.6065057
35203893,Transit,38.25348106
35203895,Car/motor,127.7292501
35203897,Car/motor,55.60930333
35203897,Transit,13.91494232
35203898,Car/motor,137.6626325
35203898,Transit,17.37238919
35203899,Car/motor,356.5240234
35203899,Transit,61.49209536
35203908,Car/motor,279.3980435
35203908,Transit,39.12161459
35203909,Car/motor,92.73976287
35203909,Transit,6.866904943
35203910,Car/motor,95.04594753
35203911,Car/motor,143.2889928
35203911,Transit,19.44680605
35203912,Car/motor,140.3346964
35203912,Transit,57.8884548
35203913,Car/motor,116.4022171
35203914,Car/motor,342.5790926
35203914,Transit,28.82556943
35203915,Car/motor,173.078797
35203915,Transit,29.00379606
35203916,Car/motor,262.3039499
35203916,Transit,11.76160477
35203917,Car/motor,76.81983199
35203919,Car/motor,64.69353485
35203921,Car/motor,278.7400757
35203921,Transit,25.7337428
35203922,Car/motor,75.39332339
35203925,Car/motor,241.7338998
35203926,Car/motor,79.8431913
35203927,Car/motor,152.681149
35203927,Transit,12.00014912
35203928,Car/motor,140.7325647
35203929,Car/motor,194.8517374
35203929,Transit,0.002702544
35203930,Car/motor,285.002112
35203930,Transit,24.57064979
35203931,Car/motor,58.72106704
35203931,Transit,6.070295322
35203932,Car/motor,101.9449
35203933,Car/motor,245.3122083
35203936,Car/motor,49.358197
35203937,Car/motor,104.2931154
35203938,Car/motor,50.34355656
35203938,Transit,4.65888694
35203939,Car/motor,84.95202064
35203940,Car/motor,125.9643139
35203940,Transit,15.4870379
35203943,Car/motor,67.0670554
35203943,Transit,4.534151786
35203945,Car/motor,376.2719726
35203945,Transit,25.10535431
35203946,Car/motor,924.8824374
35203946,Transit,139.9674064
35203946,Walk,1.012756996
35203947,Car/motor,544.265258
35203947,Transit,89.00908044
35203947,Walk,0.583742504
35203948,Car/motor,547.1190676
35203948,Transit,73.60493703
35203948,Walk,0.610449821
35203951,Car/motor,201.740051
35203951,Transit,62.99675561
35203951,Walk,1.220173461
35203953,Car/motor,353.6893531
35203953,Transit,45.90392232
35203954,Car/motor,2229.947591
35203954,Transit,253.0178319
35203954,Walk,2.714433609
35203955,Car/motor,250.5020983
35203955,Transit,0.022825883
35203958,Car/motor,146.4579031
35203958,Transit,0.001408614
